averageRating,numVotes
6.3,18176
7.9,53524
7.5,12387
7.3,226477
6.1,160064
7.8,20822
5.8,126720
7.2,132657
5.9,89256
6.0,82081
6.0,10249
6.2,62821
6.8,49368
6.7,37427
6.8,11565
6.9,279970
5.2,95243
5.6,116186
7.4,157504
6.7,280774
7.0,18870
4.2,51163
7.8,54229
7.7,634940
7.0,36457
6.6,88753
4.9,88258
5.9,41460
5.8,194017
6.6,19860
6.1,17396
6.0,24144
6.7,12258
8.2,879454
7.2,51653
6.3,75923
7.8,18234
6.3,97754
6.2,40267
4.7,16384
7.2,22401
7.3,19217
7.3,16943
7.4,11646
7.0,16084
6.8,140706
8.7,15657
8.8,15171
8.3,14759
8.4,14454
9.3,16675
8.9,14705
6.5,116124
5.1,28168
6.0,372257
7.3,143840
6.4,112208
7.7,15955
6.6,170235
5.8,10436
7.0,359367
7.6,97596
7.9,13827
7.1,37546
7.9,322830
6.8,96025
6.9,107631
6.1,16278
5.8,39529
5.9,44290
6.8,17950
7.5,32835
7.6,19269
6.4,11686
6.8,318979
8.1,46109
5.8,25534
6.9,20601
4.3,106362
5.4,26591
5.8,41435
7.2,34896
2.8,99020
8.3,26354
8.1,14703
9.1,16764
9.2,15408
7.7,605726
5.7,52861
7.0,11028
4.7,53321
7.8,10753
7.1,193514
6.2,236592
7.6,36080
7.4,86603
6.0,166835
5.5,98023
6.1,12469
6.9,211718
8.5,18426
5.6,31174
6.1,40491
5.8,16627
6.0,66853
7.0,29379
7.4,79297
6.1,41107
6.7,45902
6.6,17574
4.6,16564
5.7,21760
2.8,24979
6.5,110558
8.0,11866
7.5,253854
3.7,11733
6.8,148722
7.0,225882
5.8,19968
4.9,56031
7.9,44027
7.7,16514
5.9,72171
7.3,29214
9.1,15793
5.6,20883
6.6,72086
6.9,10534
2.5,67563
5.2,403946
7.0,128794
5.4,84013
7.0,35533
5.5,15381
7.9,40059
6.8,302692
3.8,12403
6.3,16264
7.0,10965
6.4,10135
5.6,20724
6.1,14996
7.2,90084
6.4,178199
6.1,12618
6.4,10161
6.0,32439
4.4,37882
5.2,98421
7.0,54621
7.4,73084
6.4,19201
6.8,24971
4.8,11318
7.6,14037
5.7,13230
8.4,211103
7.7,687368
7.4,175132
5.5,68180
7.8,13794
6.2,135050
7.2,11179
7.1,209873
6.9,47315
5.8,18380
8.6,238884
9.0,19392
7.9,281478
7.0,80572
6.4,73881
6.6,11502
6.5,69511
6.5,181061
9.1,10317
7.6,30091
6.7,27653
8.1,10564
6.5,20218
6.1,151254
5.8,11584
6.4,61337
8.1,1048701
7.1,36622
5.8,17530
7.4,104348
5.2,109364
7.9,22724
8.1,16911
5.8,10222
7.6,44448
4.8,10819
7.8,201898
7.6,25615
5.8,109832
5.5,257913
6.6,11365
6.4,12505
4.9,19678
6.2,55058
6.3,18734
7.7,44987
6.1,45868
7.0,99809
6.4,12745
6.5,81056
7.9,617280
6.4,56021
7.2,151140
4.0,15924
4.8,48005
7.9,198720
7.3,10581
5.3,13377
4.4,11062
6.9,92441
6.4,195057
5.2,92090
5.7,13474
6.5,11691
6.9,181559
7.2,27935
7.8,64716
7.6,12914
6.4,25966
5.0,20285
5.6,73749
8.6,30624
7.0,267739
7.1,15246
3.5,11331
7.0,188591
6.2,151452
7.7,50510
7.6,492021
7.4,36995
7.9,15211
5.6,26420
5.3,41606
6.2,10536
6.0,87502
7.5,82243
7.3,53625
8.1,47067
6.7,31144
6.9,12200
7.8,578404
8.0,30298
7.0,82010
6.9,62029
7.1,113612
6.0,16496
6.7,41911
6.4,38177
7.5,13170
7.4,29843
7.3,124839
6.5,27975
6.3,45008
6.7,10452
6.3,50772
7.0,50300
7.8,10034
7.9,11560
7.1,68395
6.3,22879
6.3,19001
6.8,32886
6.5,108937
5.2,87939
6.1,31110
6.2,10264
6.5,12088
4.9,18827
5.4,51945
6.3,212561
7.2,272310
6.4,42125
6.2,18610
6.2,14295
7.9,320120
6.3,42374
5.5,11699
7.2,41311
5.9,11896
6.9,16798
5.9,14729
5.7,14619
6.7,18437
5.9,10488
7.2,26940
8.0,12731
7.0,22652
3.6,11946
5.6,58330
6.5,13002
8.0,53316
5.9,52836
7.2,32887
7.9,10297
6.3,65919
5.9,37108
7.3,15154
7.2,63010
8.4,314966
6.9,94124
6.2,10324
6.7,139245
5.2,16032
8.0,93531
7.6,128532
7.3,201803
5.8,336872
7.4,44057
7.9,52357
8.7,126807
7.7,23526
7.3,64619
7.2,223030
7.4,306835
4.6,22688
6.2,54030
6.7,274260
7.2,11426
7.0,21530
6.2,16366
6.2,89997
5.5,37416
6.2,39978
6.9,19344
5.6,20299
8.1,156532
6.4,25975
6.8,11011
7.4,259626
5.8,58815
6.0,11719
5.0,28019
7.3,23004
7.9,68436
9.1,18934
6.3,110989
8.1,716296
7.6,29160
7.1,84317
6.6,123792
4.5,45502
8.1,688061
6.3,44959
6.2,117730
5.6,18361
6.8,101491
6.2,52428
6.7,59101
7.6,338686
6.4,213284
7.5,551173
6.7,218021
6.4,88396
6.6,70987
5.3,46978
7.3,219032
4.4,13196
5.2,12813
7.3,144249
1.9,84669
6.2,45258
7.0,245217
7.9,10288
6.2,43441
6.1,147140
7.2,87359
6.9,42505
6.5,89060
7.8,41301
6.4,12821
7.1,351966
5.7,169386
8.1,135321
7.4,505625
6.9,75279
6.3,185299
5.9,71330
8.4,75007
5.8,156412
8.0,201038
6.0,18231
5.2,54285
6.1,43396
6.1,41023
6.4,163993
7.0,19083
7.1,13287
7.5,39112
6.6,86502
6.6,27608
6.8,62227
7.4,52317
7.3,40038
8.5,40509
7.0,684223
7.1,109443
7.4,438707
6.3,160922
7.6,12018
7.1,20265
7.3,77190
1.5,17205
7.8,19780
8.4,13583
7.3,17029
6.5,82871
3.6,12810
4.8,10404
6.9,12152
4.5,40913
6.5,311162
6.1,20160
6.4,156907
5.5,85888
7.4,40141
8.7,13147
8.6,12178
8.9,12618
9.3,14173
9.3,14181
9.3,15348
8.4,12761
8.3,12906
8.4,12507
8.9,13819
8.7,12428
9.2,14540
9.1,14232
7.5,24567
7.3,56149
5.1,27612
7.2,489906
6.0,96358
6.1,39117
7.4,18091
5.6,18040
6.2,123551
6.1,34571
5.4,71054
6.2,209697
8.0,106327
6.3,58810
7.9,89698
6.8,34490
5.2,10942
6.2,72969
8.2,23881
6.8,19367
7.5,13193
7.1,19341
6.6,11879
5.5,94356
4.5,70208
7.6,60982
6.3,71704
7.5,128359
7.2,15222
6.0,212572
5.4,57722
6.4,15887
7.3,34605
7.2,40630
8.4,21469
6.5,65711
6.6,369607
7.0,277328
6.5,41823
5.4,25424
6.7,17935
7.6,508569
6.8,35663
5.2,15212
6.3,11399
6.2,270075
6.0,155886
7.9,30589
4.6,26271
3.8,25251
8.3,131703
6.8,98450
5.4,59066
7.5,30815
7.0,351264
7.0,78156
4.7,254162
7.0,11028
8.0,13212
8.1,12928
4.5,71040
4.6,21755
6.1,121928
6.9,36083
7.2,81129
6.1,21100
7.1,11631
4.8,34195
8.6,188384
7.1,33598
6.0,140280
6.3,63500
7.1,58971
5.6,45429
6.7,319757
7.7,624442
5.5,11759
6.4,10465
6.7,186686
5.1,53458
5.4,37988
7.4,15823
6.8,13779
7.4,513151
7.5,41999
5.3,13458
8.0,17776
6.8,153190
6.3,62074
8.3,25790
6.3,147381
8.2,12836
8.1,70159
7.4,17244
9.2,22190
7.1,340051
5.6,185663
5.2,24082
7.7,585677
7.1,47424
6.5,37372
7.7,17337
7.6,45765
7.3,33968
7.1,18190
7.8,48384
7.3,10159
4.3,13105
5.2,24051
6.5,150270
5.2,194475
7.4,26658
7.2,82090
5.8,195113
7.1,15572
6.4,51818
7.0,38825
8.2,414392
6.7,15999
6.1,77026
7.7,15180
5.2,80964
6.3,15194
6.0,77291
6.6,45468
5.7,20179
6.0,19363
6.2,78713
5.4,32036
5.7,117881
6.6,459758
7.9,14525
8.4,23948
6.3,59754
4.8,13214
7.2,718511
8.0,212962
7.2,238148
4.6,19483
6.8,34656
5.4,20223
7.1,23775
8.2,179287
8.6,69745
7.6,306051
6.7,103911
6.8,51707
5.4,21318
5.7,45734
5.6,12275
4.9,46314
6.5,33572
8.0,91267
7.3,52676
8.4,45998
5.8,12197
4.8,36006
6.2,124590
7.6,101676
1.8,20069
6.7,35355
7.8,14312
5.3,14507
7.6,481745
6.4,11958
6.9,14074
4.9,10936
7.0,18362
5.1,12606
7.6,16868
6.2,18777
5.6,46676
6.5,314495
4.9,63018
5.8,15984
4.4,11852
5.7,44113
5.7,65204
6.7,45947
7.6,12370
6.7,199724
7.2,81248
6.3,55329
6.8,17444
6.1,64178
7.6,478138
7.6,25939
4.9,213472
5.0,217055
7.1,10983
7.6,22074
8.0,26957
6.5,96920
7.2,104529
6.7,129932
5.7,11420
8.3,17378
7.5,16919
4.3,95661
5.3,25397
7.1,132605
5.7,49657
6.8,23943
6.2,140177
6.3,10392
5.9,71302
6.3,33006
6.3,17613
7.6,37154
6.4,246906
7.1,178713
7.3,68214
5.4,42431
5.5,12761
7.2,448681
7.3,64928
7.1,240372
8.3,46813
8.4,1435425
6.2,19810
9.4,18519
7.8,23257
2.5,10234
6.2,126627
6.3,66364
8.5,12689
6.7,110817
7.0,63866
9.1,99240
7.0,325066
6.9,160180
6.2,19693
8.2,112891
8.0,40419
5.5,14752
5.9,17809
7.7,67261
6.3,176159
8.1,14023
5.7,66555
4.9,33748
5.6,39014
6.2,14075
7.4,333131
6.6,67371
7.2,13468
6.1,30105
4.2,17590
5.8,48296
6.4,67469
8.8,1915495
5.9,217059
5.3,14428
6.7,46222
6.7,24202
7.3,73272
6.4,30356
7.1,13940
7.0,233027
5.6,82987
6.6,228495
6.0,560194
6.3,232757
7.5,90212
5.7,88152
6.5,51441
5.7,17839
7.1,129595
6.9,112787
5.4,10130
5.2,15796
7.2,811025
8.1,816277
4.3,13661
8.1,551095
7.4,15354
6.0,83160
7.4,15065
7.3,418434
6.2,279272
5.8,86974
7.9,170232
7.2,20125
5.2,15277
6.2,373260
8.1,63207
7.2,130547
6.7,24878
6.8,239590
5.9,39652
7.0,49295
7.6,293293
7.1,132042
5.1,11250
6.6,28034
7.7,267710
7.3,10791
4.8,41673
5.9,12816
5.7,11652
7.7,452114
6.2,97396
6.8,321358
8.2,18843
5.8,10675
7.6,46972
6.2,202838
6.4,148353
3.2,10923
6.4,444227
5.4,29613
7.2,87365
5.8,24202
6.5,56678
5.7,33792
5.8,47674
6.1,26237
7.0,17116
8.2,28984
7.1,43435
5.1,76304
6.3,41008
8.5,10110
7.0,10242
7.4,12137
6.2,26072
7.3,23344
5.4,39236
6.1,20039
6.4,204498
8.5,58120
7.5,25673
8.2,18845
6.2,36956
5.2,10208
6.1,188097
7.7,27589
6.7,412584
7.3,14303
7.1,48000
5.7,38360
6.5,18025
6.7,42993
8.0,855515
7.3,26796
6.4,95873
7.0,11859
7.5,71065
4.1,18450
6.3,15336
7.5,17180
6.7,29611
7.6,59328
6.9,196957
6.2,16060
7.2,35240
5.2,15370
6.3,96365
6.4,56232
7.4,16143
7.1,52488
8.5,180755
7.8,16837
5.8,228968
6.3,26903
7.1,22606
7.7,13821
7.3,81754
6.7,31201
6.3,88484
5.4,17337
6.9,39242
7.6,58041
6.9,46730
6.3,119154
7.4,28681
7.3,12847
6.8,18366
6.8,60038
7.3,24768
7.7,15613
7.5,13418
8.4,321619
8.5,211606
8.3,64955
7.5,42547
7.3,149893
7.0,549683
7.6,16979
7.4,11205
5.9,10571
6.5,119867
7.2,20360
7.1,96497
8.8,19922
4.9,24338
8.1,27352
7.3,303365
8.1,404161
7.7,733119
6.7,12538
6.8,81110
6.2,29617
5.3,15613
7.5,415993
5.9,30844
7.4,173295
6.0,61018
7.2,83461
6.8,11367
7.0,143138
6.6,43550
6.6,29622
4.4,24249
6.1,221493
6.5,39451
5.4,27467
6.7,24479
7.5,158113
6.0,10024
8.2,24883
4.4,69714
5.3,19922
5.5,148167
5.5,40878
6.4,85485
4.6,17436
6.5,63501
7.5,24046
8.5,111544
9.1,742948
5.6,85973
7.2,37378
7.0,321730
6.2,35231
5.8,10942
6.8,256238
7.5,13465
6.6,96009
9.5,21226
9.0,38102
5.4,34521
5.0,42770
8.2,42014
6.8,28598
6.4,92828
7.0,465788
6.8,11334
7.5,10084
6.9,10696
7.6,213139
5.4,104296
6.2,19839
6.4,80543
5.6,13266
8.6,129143
6.8,66354
6.3,22983
6.3,159105
6.5,89561
8.6,80037
7.2,60457
6.3,147134
7.8,312413
6.8,67291
7.7,17956
7.2,14503
8.2,27554
8.5,72014
5.5,12477
7.3,22719
7.3,25795
6.4,141148
5.8,34601
6.8,16979
6.9,406937
8.1,15025
5.6,29664
7.4,18804
5.4,91668
6.6,105072
4.3,143931
8.0,610569
5.8,80079
7.2,19054
5.7,100005
7.4,26964
6.7,72170
6.7,30437
8.6,16185
5.8,10152
7.5,403547
8.1,13535
5.9,107519
7.7,293779
3.5,21079
8.9,13387
6.5,10902
4.2,12020
7.6,33766
8.2,814161
2.0,14766
6.9,38435
5.7,12079
6.5,113166
5.1,15350
6.1,91088
6.3,16179
6.1,10138
8.5,15524
7.1,158233
7.8,57517
6.5,72694
6.0,154055
8.6,12097
6.4,12471
8.0,18266
6.2,101610
6.9,40020
3.8,33815
6.4,46510
6.5,39290
7.2,85150
7.2,10860
9.1,35878
8.1,11670
6.9,18078
6.1,11680
8.6,22817
6.6,404964
7.8,398734
6.3,39365
5.1,16012
5.8,34257
6.5,18074
5.6,95211
6.3,11551
5.7,17874
6.9,91672
5.9,124004
5.0,38715
9.6,17066
5.7,27842
7.3,76964
5.8,10043
6.4,30818
7.6,332865
5.9,18285
5.6,18561
5.3,14523
6.8,13015
6.5,106835
8.2,88520
7.0,87577
6.3,128766
7.4,14119
7.6,28287
7.5,11269
4.6,11835
8.3,15034
6.6,98374
7.2,14823
6.3,16581
8.0,76472
7.7,10047
7.5,10265
6.1,81439
7.5,21370
7.5,18209
6.8,72461
7.2,140270
4.2,34058
8.1,59482
4.6,36445
8.1,61724
3.6,22431
7.0,131535
6.0,29901
6.9,21350
6.4,208499
4.4,84729
5.4,12474
6.9,10094
7.5,10395
7.8,10898
7.6,118788
6.4,50171
7.4,28407
7.0,99957
9.4,25000
6.6,139771
7.8,398939
7.2,140216
7.6,70955
8.1,50970
7.4,448349
6.2,13550
6.4,95106
6.1,89431
6.8,37876
2.5,10558
4.8,43212
6.5,12509
5.4,11803
5.4,11175
4.9,11657
4.0,16205
5.3,49896
7.4,145800
5.1,10240
6.1,11954
6.4,11910
6.8,21959
7.8,31212
7.9,46309
7.0,25134
5.6,67816
6.1,60522
5.8,168412
7.2,11599
7.1,39197
5.7,67373
8.6,183567
6.8,61127
7.0,324816
7.1,14319
7.7,33027
8.0,59978
7.8,99017
6.9,212310
6.5,60565
7.2,14240
5.3,29891
6.7,12450
9.2,19202
7.8,33223
6.3,91992
7.3,14443
6.8,263407
6.5,64544
6.9,15847
7.7,47162
6.5,26315
6.1,90826
4.4,52386
7.5,11606
5.4,31787
7.0,17698
5.9,26016
7.5,23682
7.5,30123
7.3,338197
7.0,36643
7.0,42982
6.3,170483
7.8,327503
6.4,168801
7.0,17026
5.3,12550
6.0,26370
8.4,41887
6.6,205722
5.7,78814
5.3,39236
6.3,19409
6.7,196933
7.3,63187
5.1,73928
7.1,136068
7.6,12888
7.1,25402
6.8,233096
6.7,22635
6.0,13519
5.7,103175
7.9,87588
4.7,22062
6.8,18115
5.4,14465
6.7,195761
7.0,71806
7.7,366380
7.0,10088
8.7,150612
5.3,192237
6.8,177347
7.1,52044
8.9,10695
6.3,21822
4.7,61715
6.3,13651
7.2,14240
8.1,43909
5.8,16003
5.9,145325
5.8,32430
7.2,43156
7.5,93047
6.5,117690
7.1,110130
7.0,87680
8.7,11679
8.5,11742
7.8,20455
8.5,11574
9.5,16296
9.7,18342
8.3,11988
8.7,11353
9.3,13652
8.8,11785
8.5,11701
4.3,29361
8.0,33843
9.6,16900
6.5,118205
5.3,171272
6.0,79602
6.0,89594
6.7,68718
8.1,15713
4.2,37735
6.2,26274
8.2,30234
6.8,23097
5.8,13528
5.9,21537
6.6,41878
6.1,89693
5.8,101274
6.3,194678
7.0,89772
6.2,76416
8.3,12358
7.0,43154
8.7,103916
8.7,12016
8.3,10975
8.6,10736
8.3,10287
8.7,11276
5.2,159589
6.6,12070
7.2,29621
7.0,18133
7.9,566080
8.3,16000
7.1,10124
8.5,341393
6.5,325223
4.0,23815
8.2,10754
5.4,19634
6.3,114343
6.1,11544
6.6,181938
8.1,21521
6.7,353966
6.4,81945
6.9,550145
8.2,92585
7.2,111005
7.3,250048
6.7,15881
7.7,10058
8.1,39905
6.1,42748
5.8,22463
1.6,10267
5.7,12267
7.5,13805
6.7,77949
8.6,29170
7.1,30184
5.8,11381
6.6,54675
8.2,66631
5.8,10536
6.1,28221
6.4,258378
5.4,11531
7.3,12118
7.8,289469
5.9,27574
5.7,176039
7.0,41786
6.4,14263
9.4,12596
6.4,83017
5.6,117536
6.9,13148
7.0,22070
7.6,185251
5.3,14992
5.0,31647
6.5,24098
7.7,16271
7.0,325853
6.5,245526
7.1,22141
5.0,12493
6.8,17318
7.0,80664
7.2,144661
7.9,221481
5.6,70399
5.5,41920
6.5,98712
6.3,17233
6.2,10316
6.4,89957
6.6,10965
5.9,37371
8.0,433744
5.6,18616
5.0,18568
6.9,149860
6.8,16132
4.8,10754
6.4,55550
7.3,12812
6.0,10189
5.4,13223
8.0,654015
5.8,16304
6.9,452102
7.5,41497
8.1,22817
9.1,23248
7.4,14378
9.1,26385
5.8,19673
3.4,45002
6.5,78011
6.3,36978
5.6,80965
6.6,181782
7.4,28525
7.5,15401
8.8,28880
7.3,568076
6.5,22371
7.4,28935
7.1,22937
5.5,220309
7.0,12455
6.9,10108
6.6,73211
5.3,40211
7.4,85951
8.5,706963
7.5,327859
4.1,19718
6.5,65762
6.2,15374
6.6,16115
6.8,99432
6.8,11598
9.2,14743
9.6,17324
9.7,20038
9.5,15470
9.9,37421
8.3,12188
8.1,12300
8.7,11430
8.7,11460
8.5,11608
8.9,12098
9.3,13682
8.9,12227
7.7,71832
7.9,32005
6.1,30983
8.3,10592
5.8,14026
5.5,50234
7.7,14501
6.5,61329
7.3,354116
6.4,41675
5.7,40767
7.2,114275
5.7,34276
6.7,12246
8.5,89790
6.2,38581
5.8,14204
7.0,12974
5.2,17718
8.3,45649
8.8,12846
6.1,165439
6.2,14080
6.7,10818
5.7,14466
7.9,21095
8.3,28810
5.5,19485
6.7,99640
1.6,75022
6.7,35354
6.1,49583
7.8,39155
6.6,16447
7.0,16517
6.8,54821
7.6,12065
7.3,16154
4.8,11864
7.0,233168
7.1,258547
7.6,294067
4.7,14098
5.5,33929
8.4,26842
5.8,69988
5.8,64262
9.2,16609
3.9,11839
5.1,31375
6.4,10346
6.3,62283
5.6,24062
3.7,38250
7.5,18127
7.1,137894
6.0,20747
4.5,32981
7.6,26307
7.3,84532
6.5,20499
6.1,22950
6.7,75022
7.1,40299
7.1,13187
6.1,39822
7.0,383106
7.2,175375
7.3,62589
5.3,16376
5.7,12683
6.3,67075
6.7,69400
6.6,10290
7.4,135156
6.0,36737
6.3,42089
8.0,404400
7.0,37923
4.6,20921
7.0,34373
6.6,215665
5.1,26315
5.4,18370
8.6,52422
7.2,10259
8.5,11286
6.2,26138
5.9,18572
6.1,263974
7.6,17852
7.0,20424
8.0,75783
7.0,65498
5.9,10232
7.2,29714
6.3,39493
6.8,31302
5.7,56823
6.7,25134
4.9,18852
7.3,14485
6.6,14329
6.5,18246
7.8,300443
6.2,56384
4.4,20002
6.6,19889
6.1,43488
7.6,18339
7.2,59877
6.5,17511
6.7,17588
5.7,17133
7.7,52318
7.4,12069
7.3,15402
5.2,11923
4.8,10028
5.1,10717
6.5,11227
8.5,119660
5.5,18104
6.7,56917
7.7,21936
5.8,35289
5.1,53233
6.2,121368
8.3,40320
5.2,10316
6.0,17520
6.8,63854
6.6,47881
6.2,126581
8.7,13302
6.6,283064
5.0,18529
6.8,44963
6.1,23011
5.2,21197
6.2,11640
5.2,52306
7.4,34011
6.8,48018
7.0,28441
7.7,359329
7.5,10881
7.9,31676
8.9,10709
7.4,10245
5.8,87320
7.8,17133
4.8,10761
5.7,20628
8.2,17079
6.6,87060
6.6,13724
6.8,72999
6.7,55307
6.4,35051
7.3,10989
4.8,11223
7.2,37191
6.4,34179
8.6,10285
6.6,241615
6.8,397580
7.4,258291
6.1,120891
6.7,87991
6.3,14211
6.3,43297
8.7,24846
7.2,11503
8.3,287248
7.4,23099
6.9,13647
6.9,13103
8.8,14174
7.4,28026
7.5,16758
7.3,17668
5.6,21506
7.4,206288
8.0,495678
7.2,428927
6.1,94343
6.7,52852
6.4,52154
9.1,16143
6.7,12785
4.8,11999
9.1,10750
9.2,12279
9.3,13007
9.0,21924
7.3,16118
6.5,10963
7.6,19637
7.2,135172
7.4,21399
5.3,11435
6.0,11410
5.7,32308
9.4,24354
4.8,185578
7.9,16676
5.6,10838
7.3,233153
5.9,10251
7.3,32949
6.9,19676
8.1,53781
7.7,107771
7.4,21239
6.5,16527
5.7,25292
7.4,41186
6.6,152889
7.9,29119
5.3,32320
6.8,219349
7.7,15746
6.5,45320
7.3,561447
6.1,21659
6.9,18384
7.7,174648
7.9,36633
7.4,25142
7.6,27270
6.6,12108
5.3,20598
8.7,27304
8.8,25908
9.1,26965
7.8,105238
9.1,84924
7.6,11511
8.3,205395
7.7,42332
8.1,16636
5.4,41343
6.2,13554
6.4,10509
8.3,26864
6.8,15908
6.4,11719
6.4,13263
7.8,230869
7.7,64879
7.9,108911
7.3,43990
6.2,37263
6.2,50210
9.2,26691
9.2,27181
9.0,25254
5.9,40320
6.8,11645
6.5,11185
7.2,92505
7.2,12364
9.1,13275
8.4,156363
7.7,36228
7.0,16680
7.9,20017
6.7,408652
7.0,71878
5.3,12567
6.7,15153
7.7,201223
7.7,695648
8.1,261533
8.1,10578
6.7,86773
6.6,44028
7.4,16108
6.6,13866
7.4,20221
6.9,21047
6.3,48872
6.0,60517
5.7,12263
9.5,31344
9.6,35705
8.4,1264407
6.5,82719
6.5,12580
5.8,105166
7.6,217658
5.4,127855
8.8,443955
8.0,410317
6.3,81148
5.9,106331
6.9,59424
6.4,78119
7.1,139651
7.0,113936
8.1,46372
4.5,21437
7.2,10956
8.9,60048
5.9,11448
7.2,40319
6.3,15112
8.1,44526
6.8,47448
8.6,98634
6.6,399780
7.4,167737
6.7,34721
7.2,18619
9.1,15476
8.0,636980
4.4,12944
7.3,93775
5.2,10705
5.6,40063
8.5,23062
7.0,15001
2.7,13426
4.6,16224
7.8,12303
6.2,63015
6.5,26816
7.1,32878
8.1,384767
7.9,67412
7.6,180892
5.1,14863
6.2,108270
5.7,21578
7.1,354805
7.3,310512
8.9,25825
8.8,36412
6.7,15500
6.7,106615
6.7,74854
4.9,14152
7.2,66646
6.1,126441
5.3,43939
5.5,102790
7.2,19324
5.9,13035
6.8,205815
7.0,22305
7.8,99936
6.9,106795
6.4,123752
7.3,11970
5.6,24151
7.7,18566
8.3,10801
5.5,17972
5.7,20454
5.8,24799
5.6,11765
5.6,45379
7.2,229526
6.0,13765
6.4,25469
7.4,25973
6.8,19791
7.5,25547
8.1,19775
7.4,160188
5.4,11258
6.7,146845
4.7,17378
4.8,11655
6.4,14061
7.6,11135
8.0,15737
7.0,12684
7.6,48635
7.1,32129
6.9,110857
5.9,128401
9.5,33288
8.4,22416
9.7,32155
8.2,17959
7.7,19795
7.7,14243
5.1,16329
6.8,13325
8.2,98133
5.8,13565
6.6,27894
5.8,279820
7.5,588430
6.6,391333
6.5,264566
6.8,15140
7.6,55973
8.2,72810
7.4,14216
5.1,103198
8.0,12053
8.0,24473
6.3,21075
5.8,234161
6.9,172233
6.2,62198
6.4,165396
7.4,28023
5.5,16139
5.6,15043
7.5,43092
6.9,40396
7.0,14323
6.1,52156
6.4,29427
8.8,24496
6.8,69427
6.7,177879
7.3,15190
6.7,62070
6.2,76864
4.8,14012
6.1,13449
6.2,28261
6.0,49362
6.4,12199
7.5,18430
8.1,407049
7.9,148128
6.7,95063
6.4,192385
7.4,133863
5.2,12358
7.1,15963
6.9,563452
5.3,85612
8.3,15465
7.2,263810
8.4,18411
8.5,15109
6.1,19580
6.3,18354
8.0,23088
6.3,74667
6.4,84522
5.7,12213
6.6,29284
6.9,36602
8.3,12172
5.5,17853
6.4,15600
6.1,11154
7.1,60181
5.0,62030
6.2,18772
6.0,15223
7.1,13712
5.5,11454
6.4,13562
5.7,34359
5.6,71782
6.3,273360
6.1,16492
7.1,163025
6.4,53900
5.9,13646
6.9,33484
7.5,10008
5.6,16710
6.3,17810
7.5,18528
7.8,64075
7.6,12678
8.0,992259
5.5,27285
6.1,33979
5.3,35504
6.9,72962
8.4,79315
6.8,11059
6.6,10443
7.4,12180
6.3,20349
6.2,163241
6.5,25440
5.7,118916
6.9,240536
7.8,37449
8.1,599253
7.2,10504
6.7,58053
7.5,28708
6.5,14546
6.9,12851
5.2,10247
6.4,39888
4.0,15369
5.9,117461
5.2,37819
5.9,16647
6.0,61705
5.7,22655
7.5,129237
6.0,13462
8.7,24877
6.4,64491
7.5,60456
7.1,172628
5.8,11445
7.0,25119
6.4,24704
7.3,74623
7.1,35619
7.9,14342
5.3,55386
6.3,30544
7.4,21940
7.9,11393
5.7,16665
6.8,15958
5.4,10890
7.4,91668
8.5,23136
8.8,22099
7.7,12489
8.8,22851
6.9,11015
6.7,79308
5.0,11160
6.2,26439
7.4,81742
5.1,11362
5.6,27067
8.8,22281
7.1,38485
5.7,19486
6.8,11273
7.2,143789
9.3,17530
8.1,71087
6.7,14368
6.8,57532
9.7,39109
7.4,13187
8.0,641887
6.7,29434
8.8,376332
9.1,23284
8.9,22683
8.8,22414
6.2,20155
5.9,10430
6.8,10663
5.4,29583
8.1,43864
8.6,44350
7.8,43785
6.1,11103
6.2,23348
6.6,35202
5.1,11396
6.3,44401
9.0,24297
6.4,12376
6.4,27049
7.1,15637
8.0,71185
5.7,173756
5.7,17345
5.6,122520
8.2,564616
7.4,33114
6.1,33222
8.9,41045
5.7,11304
8.6,29828
6.5,62165
5.7,23243
5.3,130272
7.2,34209
7.0,29345
5.7,10828
7.5,30516
9.6,45198
6.1,33434
4.9,45643
6.5,12649
6.2,30569
7.6,398504
5.8,54562
5.8,61936
8.3,254948
6.3,46521
8.9,11127
4.6,59859
5.6,289379
5.4,11308
6.0,46085
4.9,14441
7.6,15552
9.4,27705
7.1,36452
6.6,31707
8.1,391707
6.0,38812
5.6,124398
7.3,43897
4.7,13031
7.3,78552
8.2,60369
7.1,12167
5.7,13974
6.0,199877
5.8,18457
6.4,18245
5.6,79328
7.9,33380
6.0,24203
6.9,67320
5.9,19749
8.1,34142
7.5,145073
6.5,84330
7.7,24562
7.3,243456
9.8,42564
6.4,62380
8.4,76391
8.5,12749
7.9,13681
8.4,42551
4.4,22544
7.2,26063
6.3,12681
6.6,44852
6.3,149359
7.6,12398
7.2,91533
9.3,17799
5.2,18655
5.4,13539
7.4,20682
6.2,36003
6.2,83659
7.2,16022
6.3,22527
8.0,13960
6.7,49227
8.1,21184
7.4,18203
6.1,119979
7.1,35399
8.6,22157
8.8,24492
9.9,85702
9.0,22793
9.1,25464
9.6,30517
8.9,22369
9.0,22480
8.8,22661
8.7,21908
7.1,11799
7.1,74743
7.3,14276
7.3,414991
5.9,126653
7.4,10778
8.2,13751
7.8,31417
5.8,17891
8.3,22794
8.1,18269
5.7,190809
7.8,22085
8.2,91140
7.0,39289
8.0,59035
9.0,26772
7.9,97260
5.4,133013
7.6,393126
7.1,33919
5.3,93614
4.9,11804
7.8,277602
6.4,18145
6.8,16952
6.6,96780
